tipo,numero,titulo,secao,estrofe,texto,arquivo
hino,130,A minha alma,estrofe,3,"A minha alma jubila, ó Senhor, Nas bênçãos divinais do Teu bom Consolador; Tu és a minha real Porção, De Ti espero consolação Na prova ou tri bulação.",docs/ccb-hinario-5-do/do/musescore/xml/hino-130.mscx
hino,130,A minha alma,coro,,"A minha alma, ó meu Reden tor, Quer estar unida ao Teu grande amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-130.mscx
hino,131,"Ó Senhor glorioso, Deus da perfeição",estrofe,1,"Ô Senhor glorioso, Deus da perfeição, Tu nos libertaste da escravidão; Caminhando estamos ao Teu lar de amor, Entoando, sempre, hinos de louvor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-131.mscx
hino,131,"Ó Senhor glorioso, Deus da perfeição",estrofe,2,"Na jornada estamos para o céu, Senhor, Nela encontramos provações e dor, Mas jamais viremos a desfalecer, Pela esperança de Teu rosto ver.",docs/ccb-hinario-5-do/do/musescore/xml/hino-131.mscx
hino,131,"Ó Senhor glorioso, Deus da perfeição",estrofe,3,"Vales e montanhas nos farás transpor, E o mar revolto, ó Deus, Criador; Nada nesta terra pode nos parar, Nada nos impede de Te exaltar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-131.mscx
hino,131,"Ó Senhor glorioso, Deus da perfeição",estrofe,4,"Já bem longe estamos, na jornada, ó Deus, E já contemplamos, pela fé, os céus, E a nova terra que Tu nos darás, On de, com os santos, Tu ha bi - tarás.",docs/ccb-hinario-5-do/do/musescore/xml/hino-131.mscx
hino,132,"Eis-me, Senhor, aos Teus pés",estrofe,1,"Eisme, Senhor, aos Teus pés para Te adorar; De coração sincero quero me consagrar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-132.mscx
hino,132,"Eis-me, Senhor, aos Teus pés",estrofe,2,"Com Teu poder somente, Teu servidor serei; A paz que Tu me deste, ao mundo anunciarei.",docs/ccb-hinario-5-do/do/musescore/xml/hino-132.mscx
hino,132,"Eis-me, Senhor, aos Teus pés",estrofe,3,Humildemente aguardo Teu santo operar; Em Tua sã Palavra vou sempre confiar.,docs/ccb-hinario-5-do/do/musescore/xml/hino-132.mscx
hino,132,"Eis-me, Senhor, aos Teus pés",coro,,"Eis que estou disposto a Te obedecer, mas só com Teu auxilio eu poderei vencer.",docs/ccb-hinario-5-do/do/musescore/xml/hino-132.mscx
hino,133,Quão bom e quão suave é...,estrofe,1,"Quão bom e quão suave é, perante Deus, Que vivam os irmãos em doce união; É como orvalho santo que desce lá dos céus, Trazendo regozijo e consolação.",docs/ccb-hinario-5-do/do/musescore/xml/hino-133.mscx
hino,133,Quão bom e quão suave é...,estrofe,2,"É o celeste orvalho que as bênçãos traz E vivifica sempre o nosso coração, Porque o Senhor ordena a vida e a paz. O santo amor de Deus conduz à perfeição.",docs/ccb-hinario-5-do/do/musescore/xml/hino-133.mscx
hino,133,Quão bom e quão suave é...,estrofe,3,"Fundados estejamos no divino amor A fim de compreendermos quão profundo é O a mor do nosso Mestre, Jesus, o Redentor, Que trouxe as nossas almas preciosa fé.",docs/ccb-hinario-5-do/do/musescore/xml/hino-133.mscx
hino,133,Quão bom e quão suave é...,estrofe,4,"Nós somos a herança do eterno Deus; Jesus, o Verdadeiro, é a nossa Paz; ""Amaivos uns aos outros"" ensina para os Seus; O Seu amor sublime regozijo traz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-133.mscx
hino,134,"Teu amor, ó Cordeiro divinal",estrofe,1,Que obra pode se igualar àquela sobre a cruz? Que morte pode resgatar senão a de Jesus?,docs/ccb-hinario-5-do/do/musescore/xml/hino-134.mscx
hino,134,"Teu amor, ó Cordeiro divinal",estrofe,2,"Por toda a minha transgressão morreu Jesus, o Rei; A Sua i -mensa compaixão jamais esquecerei.",docs/ccb-hinario-5-do/do/musescore/xml/hino-134.mscx
hino,134,"Teu amor, ó Cordeiro divinal",estrofe,3,"Ó meu Jesus, que Te darei por todo esse amor? Meu ser a Ti entregarei, serei Teu servidor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-134.mscx
hino,134,"Teu amor, ó Cordeiro divinal",coro,,"Teu amor, Teu amor, ó Cordeiro divinal, Só agora é que posso entender: Tu pagaste a Deus meu pecado, meu mal, E fizeste feliz o meu viver.",docs/ccb-hinario-5-do/do/musescore/xml/hino-134.mscx
hino,135,Bendito o Rei que veio do céu!,estrofe,1,"Bendito o Rei que veio em nome do Eterno! ""Hosana nas alturas!"", clamava a multidão; Bendito o Rei divino, manso, fi el, fraterno, Dócil e glorioso, Autor da salvação!",docs/ccb-hinario-5-do/do/musescore/xml/hino-135.mscx
hino,135,Bendito o Rei que veio do céu!,estrofe,2,"Bendito o Rei que veio para vencer a morte E darnos liberdade para em justiça andar. Bendito seja sempre, dos for tes o mais Forte! Todos se alegravam ao ver Jesus passar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-135.mscx
hino,135,Bendito o Rei que veio do céu!,estrofe,3,"A multidão louvava a Cristo, o Rei eterno, E se regozijava de todo o coração; Disse o divino Mestre, cheio do a -mor superno: ""Se estes se calarem, as pedras clamarão.""",docs/ccb-hinario-5-do/do/musescore/xml/hino-135.mscx
hino,136,Benignidade eterna é a de Deus,estrofe,1,"Benignidade eterna é a de Deus, Criador, Que escreveu nossos nomes no céu, a pátria de amor; Regozijemonos de coração, cantemosLhe glória; Ele, por Seu grande a mor, nos dará completa vitória.",docs/ccb-hinario-5-do/do/musescore/xml/hino-136.mscx
hino,136,Benignidade eterna é a de Deus,estrofe,2,"Que grande felicidade nos preparou o bom Deus! Pois moraremos com Ele eternamente nos céus. A Sua face veremos, então. Que grande ventura! Todos os santos se deleitarão com tal formosura.",docs/ccb-hinario-5-do/do/musescore/xml/hino-136.mscx
hino,136,Benignidade eterna é a de Deus,estrofe,3,"Na esperança vivemos, sempre pensando em Deus, Obedecendo a tudo o que nos fala dos céus; suas promessas se hão de cumprir; Deus é verdadeiro; No tempo certo, dos céus voltará Jesus, o Cordeiro.",docs/ccb-hinario-5-do/do/musescore/xml/hino-136.mscx
hino,136,Benignidade eterna é a de Deus,estrofe,4,"Por Sua grande bondade, Deus, nosso Pai, nes chamou; Para a vida eterna Ele nos predestinou; Seja bendito o Nome de Deus, o Onipotente; Nome que é, para todo o fiel, socorro presente,",docs/ccb-hinario-5-do/do/musescore/xml/hino-136.mscx
hino,137,"Senhor, vem selar-nos",estrofe,1,"Do Teu Espírito Santo, derrama, ó Senhor; Sobre os que O esperam com fé e com fervor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-137.mscx
hino,137,"Senhor, vem selar-nos",estrofe,2,"É, pa ra nós, precioso, ó santo Redentor, Teu Dom divino almejado, bendito e de valor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-137.mscx
hino,137,"Senhor, vem selar-nos",estrofe,3,"Dános, por Tua bondade, da herança o Penhor; Ansiosamente esperamos, bondoso Salvador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-137.mscx
hino,137,"Senhor, vem selar-nos",coro,,"Senhor, vem selarnos com o Espírito Santo; Sim, vem alegrarnos com Teu bom Consolador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-137.mscx
hino,138,Louvemos ao bom Jesus,estrofe,1,"Dos céus, com glória, surgirá a celestial cidade; Cidade santa onde Deus conosco estará. Naquele reino eterno há paz e amor superno; Louvor e glória ao Senhor daremos com fervor. Louvemos ao bom Jesus, Rei da paz, Rei da luz; Louvemos ao bom Jesus, que para o céu conduz; A igreja reunida com Cristo, e -terna Vida, Entoará, ao Criador, um hino de louvor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-138.mscx
hino,138,Louvemos ao bom Jesus,estrofe,2,"Jamais devemos vacilar nas tentações e provas; Não nos cansemos de lutar, orando sem cessar; Por Cristo, nossa Glória, teremos a vitória, Então veremos o esplendor do reino do Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-138.mscx
hino,138,Louvemos ao bom Jesus,estrofe,3,"Jesus mui breve voltará, Glorioso e Onipotente, Nas nuvens nos acolherá e a Si nos unirá; Com Ele subiremos e, então, con -templaremos O nosso eterno Criador no reino de esplendor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-138.mscx
hino,139,"Ó Senhor, Tu me conheces",estrofe,1,"Ó Senhor, Tu me conheces, Tu conheces meu viver, E também meu pensamento não Te posso esconder; Onde quer que eu esteja, Teu Espírito está; Tu a mão, em toda a parte, sempre me alcançará.",docs/ccb-hinario-5-do/do/musescore/xml/hino-139.mscx
hino,139,"Ó Senhor, Tu me conheces",estrofe,2,"Com meus olhos não Te vejo, mas eu sinto Teu amor; Tu me cercas de contínuo, ó eterno Criador. Nem as trevas me ocultam dos sublimes olhos Teus, Pois a noite é como o dia para Ti, ó grande Deus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-139.mscx
hino,139,"Ó Senhor, Tu me conheces",estrofe,3,"Purifica o meu caminho pelo Teu poder, Senhor; Eu desejo ser sincero e andar em Teu temor. Onde quer que eu esteja, Teu Espírito está; Ó Senhor, Tu me conheces; Deus além de Ti não há.",docs/ccb-hinario-5-do/do/musescore/xml/hino-139.mscx
hino,140,Sou feliz,estrofe,1,"Vou marchando para a glória, Para o país celestial; Em Jesus terei vitória E a vida eternal.",docs/ccb-hinario-5-do/do/musescore/xml/hino-140.mscx
hino,140,Sou feliz,estrofe,2,"É glorioso e inefável O meu país celestial, De riqueza inigualável E de glória perenal.",docs/ccb-hinario-5-do/do/musescore/xml/hino-140.mscx
hino,140,Sou feliz,estrofe,3,"Todos nos separaremos, Aqui no mundo de labor, Mas ao fim nos uniremos No país de esplendor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-140.mscx
hino,140,Sou feliz,coro,,"Sou feliz, sou feliz, Pois achei Quem me conduz ao meu país; Mais feliz, mais feliz Eu serei quan -do estiver no meu país",docs/ccb-hinario-5-do/do/musescore/xml/hino-140.mscx
hino,141,"Cristo, o Verbo",estrofe,1,"O Verbo estava com Deus, Criador, O Verbo também era Deus; Das alturas desceu para ser Redentor, Trazendo a justiça dos céus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-141.mscx
hino,141,"Cristo, o Verbo",estrofe,2,"O Verbo de Deus entre nós habitou; Aqui Sua glória se viu; O unigênito Filho de Deus se mostrou; Depois, para a glória subiu.",docs/ccb-hinario-5-do/do/musescore/xml/hino-141.mscx
hino,141,"Cristo, o Verbo",estrofe,3,"Aos que receberam Jesus, o Senhor, Estão reservados os céus; São herdeiros da glória com seu Redentor, São todos nascidos de Deus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-141.mscx
hino,141,"Cristo, o Verbo",coro,,"Cristo, o Verbo, dos céus des ceu, Foi feito carne e vida nos deu; Veio ao mundo a fim de vencer, Cheio de graça, verdade e poder.",docs/ccb-hinario-5-do/do/musescore/xml/hino-141.mscx
hino,142,Ó Pai celestial,estrofe,1,"Ó Pai celestial, de amor eternal, Imploro com todo o meu ser: Vem me fortificar e também consolar Com o Teu glorioso po",docs/ccb-hinario-5-do/do/musescore/xml/hino-142.mscx
hino,142,Ó Pai celestial,estrofe,2,"Fiel e bom Deus,dáme graça dos céus De resistir ao tentador, Que furioso está e tormento me dá Neste mundo de lutas e",docs/ccb-hinario-5-do/do/musescore/xml/hino-142.mscx
hino,142,Ó Pai celestial,estrofe,3,"Ó Pai, vem me dar forças para lutar A fim de em tudo vencer; Acrescentame a fé e sustémme de pé, Revestindome do Teu po",docs/ccb-hinario-5-do/do/musescore/xml/hino-142.mscx
hino,142,Ó Pai celestial,coro,,"der. dor. der. Eu imploro com todo o meu ser: Pai, vem sem -pre me socorrer; Com Teu santo vigor, eu rei vencedor E verei Tua glória, Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-142.mscx
hino,143,"Porfiemos, irmãos, por entrar nos céus",estrofe,1,Jesus Cristo no céu preparou Um lugar de repouso e esplendor; Breve nos fará entrar onde Ele já entrou: Nas moradas do eterno Criador.,docs/ccb-hinario-5-do/do/musescore/xml/hino-143.mscx
hino,143,"Porfiemos, irmãos, por entrar nos céus",estrofe,2,"Nesta terra tesouros não há, Que nos possam aqui segurar; Desejamos ir ao céu, onde Cristo nos dará Um tesouro que nunca vai findar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-143.mscx
hino,143,"Porfiemos, irmãos, por entrar nos céus",estrofe,3,"Brevemente iremos entrar E reinar com os santos no céu; Novo hino de louvor juntos vamos entoar A Jesus, que a salvação nos deu.",docs/ccb-hinario-5-do/do/musescore/xml/hino-143.mscx
hino,143,"Porfiemos, irmãos, por entrar nos céus",coro,,"Porfiemos, irmãos, por entrar lá nos céus; Se vencer mos o mal, viveremos junto aogrande",docs/ccb-hinario-5-do/do/musescore/xml/hino-143.mscx
hino,144,A vida eterna,estrofe,1,"A vida eterna só Deus concede Aos santos que seguem o Redentor. Cristo nos guia e intercede Junto ao Pai, nosso Deus Criador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-144.mscx
hino,144,A vida eterna,estrofe,2,"Asã Palavra, fiel, eterna, É que dá vida e faz mui feliz; É nossa Força, Paz sempiterna, Que nos conduz ao celeste país.",docs/ccb-hinario-5-do/do/musescore/xml/hino-144.mscx
hino,144,A vida eterna,estrofe,3,"O povo santo tem luz divina, Sábios conselhos que vêm lá dos céus, Pois a Palavra o ilumina E o faz servir ao Altíssimo Deus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-144.mscx
hino,145,"Pródigo filho, vai!",estrofe,1,"Deus, no Seu lar, espera o filho que perdera E que amado era,pródigo filho, vai!",docs/ccb-hinario-5-do/do/musescore/xml/hino-145.mscx
hino,145,"Pródigo filho, vai!",estrofe,2,"Seu filho, Deus perdoa, muito o abençoa, De bênçãos o coroa; pródigo filho, vai!",docs/ccb-hinario-5-do/do/musescore/xml/hino-145.mscx
hino,145,"Pródigo filho, vai!",estrofe,3,"Deixa a incerteza e toda a tristeza; Com Deus terás riqueza; pródigo filho, vai!",docs/ccb-hinario-5-do/do/musescore/xml/hino-145.mscx
hino,145,"Pródigo filho, vai!",coro,,"Oh! Vai a Deus e clama; o Criador te ama; O Seu perdão implora; pródigo filho, vai a Deus! Ele mercê concede, Cristo por ti intercede; Se te arrependeres, bens te dará, dos céus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-145.mscx
hino,146,De Deus veio a Luz,estrofe,1,"De Deus veio a Luz: é Cristo Jesus, O Guia que aos céus nos conduz; Jesus, Redentor celestial, Dissipa as trevas do mal.",docs/ccb-hinario-5-do/do/musescore/xml/hino-146.mscx
hino,146,De Deus veio a Luz,estrofe,2,"Em Deus há saber, profundo saber, Favor e infinito poder; Proveu, em Jesus, a salvação; Proveu, aos homens, perdão.",docs/ccb-hinario-5-do/do/musescore/xml/hino-146.mscx
hino,146,De Deus veio a Luz,estrofe,3,"A Deus, Criador, e a Cristo o Senhor, Eterna gratidão e louvor Darão sem cessar os santos Seus, Na terra e, em breve, nos céus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-146.mscx
hino,147,É bom louvar ao Criador,estrofe,1,"É bom louvar ao Criador, alçar a voz em louvor, Contar as Suas obras e lembrar Seu grande amor, RenderLhe santo culto, sincera adoração; É bom, perante Ele, andar em reti",docs/ccb-hinario-5-do/do/musescore/xml/hino-147.mscx
hino,147,É bom louvar ao Criador,estrofe,2,"Sinceramente exaltai o santo Nome de Deus, Cantai alegremente ao Senhor que habita nos céus; O coração e a mente ao grande Deus elevai; Ó filhos do Eterno, ao Pai glorifi",docs/ccb-hinario-5-do/do/musescore/xml/hino-147.mscx
hino,147,É bom louvar ao Criador,estrofe,3,"Com humildade, ó irmãos, apresentaivos a Deus, Andai na santidade que convém a todos os Seus; Com toda a vossa vida honrai a Quem vos amou, Àquele que, do alto, a salvação man",docs/ccb-hinario-5-do/do/musescore/xml/hino-147.mscx
hino,147,É bom louvar ao Criador,coro,,"dãocaidou. Fiéis adoradores, Louvai ao Deus vi -vente; Por Seus imensos favores, Louvai ao Criador!",docs/ccb-hinario-5-do/do/musescore/xml/hino-147.mscx
hino,148,"Louvor a Deus, o Criador",estrofe,1,"Louvor a Deus, o Criador, do universo, Regedor; É infinito o Seu poder, é d'Ele a força e o saber. Deus é perfeito, é Amor, está cercado de esplendor, Os céus nos falam do Seu Ser, tudo obedece ao Seu querer.",docs/ccb-hinario-5-do/do/musescore/xml/hino-148.mscx
hino,148,"Louvor a Deus, o Criador",estrofe,2,"Louvor a Deus, o Criador, por ter mandado o Redentor; O Seu favor sublime é em Jesus Cristo, Autor da fé; Quem, neste mundo enganador, obedecer ao Salvador, Receberá, de Deus, perdão, virtude e paz no coração.",docs/ccb-hinario-5-do/do/musescore/xml/hino-148.mscx
hino,148,"Louvor a Deus, o Criador",estrofe,3,"Louvor a Deus, o Criador, das sãs promessas, Cumpridor; Por todos nós honrado é e em nós habita, pela fé; Ninguém impede o Criador, com Cristo e o bom Consolador, De operar a Seu prazer, pois infinito é o Seu poder.",docs/ccb-hinario-5-do/do/musescore/xml/hino-148.mscx
hino,149,"Ó irmãos, por fé, louvemos a Jesus",estrofe,1,"Ó irmãos, por fé, louvemos a Jesus, o Rei da glória; Pela Sua graça temos, nos combates, a vitória; O Consolador divino traz celeste e santo ensino; Glória a Deus que, desde os céus, mandou o Salva dor. Meus irmãos, a Deus louvemos E a Cristo exaltemos,O Espírito da graça nos traz O Seu amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-149.mscx
hino,149,"Ó irmãos, por fé, louvemos a Jesus",estrofe,2,"Ó irmãos, já adotados, entoemos doce can to A Jesus, por nós amado, e a Deus, três vezes Santo; O Seu Nome exaltemos e Seus feitos proclamemos; Glória a Quem nos libertou e nos purificou.",docs/ccb-hinario-5-do/do/musescore/xml/hino-149.mscx
hino,149,"Ó irmãos, por fé, louvemos a Jesus",estrofe,3,"Ó irmãos, por Cris to, somos, no Seu santo amor, guardados; Do pecado escravos fomos, mas, por graça, libertados; Consolados, jubilemos, paz com Deus agora temos; Santo, Santo é o Senhor, Autor da salvação.",docs/ccb-hinario-5-do/do/musescore/xml/hino-149.mscx
hino,150,"Jesus Cristo, meu Senhor",estrofe,1,"Jesus Cristo, meu Senhor, Me justificou por fé; Pela graça, pelo Seu amor, Alcancei de Deus mercê.",docs/ccb-hinario-5-do/do/musescore/xml/hino-150.mscx
hino,150,"Jesus Cristo, meu Senhor",estrofe,2,"Regozijo, paz e amor, Alegria sem igual, Eu desfruto em meu Salvador, O Cordeiro divinal..",docs/ccb-hinario-5-do/do/musescore/xml/hino-150.mscx
hino,150,"Jesus Cristo, meu Senhor",estrofe,3,"Vivo no Senhor Jesus; Sua vida sinto em mim; Ele é, no mundo, minha Luz Para ir até o fim.",docs/ccb-hinario-5-do/do/musescore/xml/hino-150.mscx
hino,151,"Se, de Cristo, o Nome amares",estrofe,1,"Se, de Cristo, o Nome amares, não terás, do mal, pavor; Se, com fé, O invocares, serteá ajudador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-151.mscx
hino,151,"Se, de Cristo, o Nome amares",estrofe,2,"Se, de Cristo, o Nome amado em ti bem gravado for, Serás livre do pecado, andarás em Seu temor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-151.mscx
hino,151,"Se, de Cristo, o Nome amares",estrofe,3,"Se, de Cristo, o Nome forte invocares com fervor, Tu não temerás a morte, Ele é teu Consolador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-151.mscx
hino,151,"Se, de Cristo, o Nome amares",coro,,"Nome bom, sem igual, É o Nome de Jesus, Defensor eternal Que à glória te conduz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-151.mscx
